,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Month,Delivery Days
8368,8369,CA-2014-109918,2014-09-07,2014-09-12,Second Class,LR-17035,Lisa Ryan,corporate,United States,Santa Clara,California,95051,West,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,83.92,5,0.2,31.47,9,5
8369,8370,CA-2016-118745,2016-06-11,2016-06-16,Standard Class,SV-20365,Seth Vernon,consumer,United States,Los Angeles,California,90049,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,902.712,3,0.2,33.8517,6,5
8370,8371,CA-2016-163972,2016-10-17,2016-10-21,Standard Class,MG-17890,Michael Granlund,home office,United States,Fresno,California,93727,West,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",120.666,2,0.15,21.294,10,4
8371,8372,CA-2014-165393,2014-12-27,2014-12-30,First Class,NC-18415,Nathan Cano,consumer,United States,Fort Worth,Texas,76106,Central,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,4.984,1,0.8,-8.4728,12,3
8372,8373,CA-2016-113726,2016-11-24,2016-12-01,Standard Class,SC-20680,Steve Carroll,home office,United States,Seattle,Washington,98105,West,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,82.26,3,0.0,33.7266,11,7
8373,8374,CA-2016-152940,2016-11-10,2016-11-13,First Class,RO-19780,Rose O'Brian,consumer,United States,San Francisco,California,94110,West,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,29.74,1,0.0,4.461,11,3
8374,8375,CA-2015-158701,2015-01-05,2015-01-10,Standard Class,JL-15175,James Lanier,home office,United States,San Francisco,California,94110,West,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,87.36,6,0.0,23.5872,1,5
8375,8376,CA-2015-158701,2015-01-05,2015-01-10,Standard Class,JL-15175,James Lanier,home office,United States,San Francisco,California,94110,West,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,56.16,6,0.2,17.55,1,5
8376,8377,CA-2017-156272,2017-03-21,2017-03-27,Standard Class,PW-19030,Pauline Webber,corporate,United States,Pompano Beach,Florida,33068,South,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,64.384,1,0.2,8.048,3,6
8377,8378,CA-2015-162964,2015-11-12,2015-11-18,Standard Class,MF-18250,Monica Federle,corporate,United States,Houston,Texas,77095,Central,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",64.784,1,0.2,-14.5764,11,6
8378,8379,CA-2015-162964,2015-11-12,2015-11-18,Standard Class,MF-18250,Monica Federle,corporate,United States,Houston,Texas,77095,Central,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,15.552,3,0.2,5.6376,11,6
8379,8380,CA-2015-162964,2015-11-12,2015-11-18,Standard Class,MF-18250,Monica Federle,corporate,United States,Houston,Texas,77095,Central,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",223.888,7,0.2,69.965,11,6
8380,8381,CA-2014-103527,2014-09-09,2014-09-14,Second Class,CC-12220,Chris Cortes,consumer,United States,Chicago,Illinois,60653,Central,OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",10.896,3,0.2,3.405,9,5
8381,8382,CA-2016-134544,2016-03-17,2016-03-19,Second Class,AC-10660,Anna Chung,consumer,United States,San Francisco,California,94109,West,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,2,0.2,-20.1362,3,2
8382,8383,CA-2016-163048,2016-02-08,2016-02-15,Standard Class,MH-17440,Mark Haberlin,corporate,United States,Houston,Texas,77036,Central,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,241.5,4,0.3,0.0,2,7
8383,8384,CA-2016-145135,2016-11-26,2016-11-28,First Class,CD-12790,Cynthia Delaney,home office,United States,Shelton,Connecticut,6484,East,TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,59.97,3,0.0,14.9925,11,2
8384,8385,CA-2016-145135,2016-11-26,2016-11-28,First Class,CD-12790,Cynthia Delaney,home office,United States,Shelton,Connecticut,6484,East,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,13.36,2,0.0,6.4128,11,2
8385,8386,CA-2017-137582,2017-09-04,2017-09-08,Standard Class,CV-12805,Cynthia Voltz,corporate,United States,Oakland,California,94601,West,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,11.808,3,0.2,4.1328,9,4
8386,8387,CA-2015-149601,2015-05-28,2015-06-03,Standard Class,TB-21625,Trudy Brown,consumer,United States,Manchester,Connecticut,6040,East,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,16.24,1,0.0,2.436,5,6
8387,8388,CA-2015-149601,2015-05-28,2015-06-03,Standard Class,TB-21625,Trudy Brown,consumer,United States,Manchester,Connecticut,6040,East,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",77.55,5,0.0,21.714,5,6
8388,8389,CA-2014-139423,2014-11-01,2014-11-05,Standard Class,DG-13300,Deirdre Greer,corporate,United States,Orange,New Jersey,7050,East,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76.12,2,0.0,22.0748,11,4
8389,8390,CA-2016-102596,2016-12-27,2016-12-30,First Class,RD-19810,Ross DeVincentis,home office,United States,Akron,Ohio,44312,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",17.184,6,0.2,6.2292,12,3
8390,8391,CA-2017-153227,2017-12-04,2017-12-06,First Class,CS-12250,Chris Selesnick,corporate,United States,Los Angeles,California,90032,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,0.0,5.7624,12,2
8391,8392,CA-2017-110625,2017-12-23,2017-12-30,Standard Class,JB-16045,Julia Barnett,home office,United States,Danbury,Connecticut,6810,East,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,27.46,2,0.0,9.8856,12,7
8392,8393,CA-2016-142594,2016-12-01,2016-12-06,Second Class,EJ-14155,Eva Jacobs,consumer,United States,Franklin,Massachusetts,2038,East,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,137.94,3,0.0,35.8644,12,5
8393,8394,CA-2016-142594,2016-12-01,2016-12-06,Second Class,EJ-14155,Eva Jacobs,consumer,United States,Franklin,Massachusetts,2038,East,FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14""",111.15,5,0.0,48.906,12,5
8394,8395,CA-2016-142594,2016-12-01,2016-12-06,Second Class,EJ-14155,Eva Jacobs,consumer,United States,Franklin,Massachusetts,2038,East,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,901.95,3,0.0,297.6435,12,5
8395,8396,CA-2016-142594,2016-12-01,2016-12-06,Second Class,EJ-14155,Eva Jacobs,consumer,United States,Franklin,Massachusetts,2038,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,366.009,3,0.3,-47.0583,12,5
8396,8397,CA-2014-152254,2014-06-30,2014-06-30,Same Day,BD-11620,Brian DeCherney,consumer,United States,Wilmington,North Carolina,28403,South,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,310.688,7,0.2,108.7408,6,0
8397,8398,US-2014-120236,2014-09-03,2014-09-04,First Class,MR-17545,Mathew Reese,home office,United States,Houston,Texas,77095,Central,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,7.68,5,0.8,-11.52,9,1
8398,8399,CA-2017-120061,2017-11-02,2017-11-07,Second Class,SR-20425,Sharelle Roach,home office,United States,Springfield,Ohio,45503,East,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,155.372,2,0.3,-35.5136,11,5
8399,8400,CA-2015-133837,2015-04-13,2015-04-18,Standard Class,TH-21100,Thea Hendricks,consumer,United States,Glendale,Arizona,85301,West,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",10.744,1,0.2,0.8058,4,5
8400,8401,CA-2015-110814,2015-12-05,2015-12-09,Second Class,BD-11635,Brian Derr,consumer,United States,New York City,New York,10009,East,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,232.4,5,0.2,78.435,12,4
8401,8402,CA-2015-110814,2015-12-05,2015-12-09,Second Class,BD-11635,Brian Derr,consumer,United States,New York City,New York,10009,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",164.646,3,0.1,12.8058,12,4
8402,8403,CA-2015-110814,2015-12-05,2015-12-09,Second Class,BD-11635,Brian Derr,consumer,United States,New York City,New York,10009,East,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,22.68,2,0.0,11.1132,12,4
8403,8404,CA-2016-154067,2016-02-01,2016-02-07,Standard Class,SM-20950,Suzanne McNair,corporate,United States,Los Angeles,California,90036,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,4,0.0,48.5392,2,6
8404,8405,CA-2017-140480,2017-07-08,2017-07-12,Standard Class,HE-14800,Harold Engle,corporate,United States,Newark,Delaware,19711,East,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,83.92,4,0.0,5.8744,7,4
8405,8406,CA-2017-140480,2017-07-08,2017-07-12,Standard Class,HE-14800,Harold Engle,corporate,United States,Newark,Delaware,19711,East,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,141.9,5,0.0,58.179,7,4
8406,8407,CA-2017-140480,2017-07-08,2017-07-12,Standard Class,HE-14800,Harold Engle,corporate,United States,Newark,Delaware,19711,East,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,39.98,2,0.0,9.1954,7,4
8407,8408,CA-2017-140480,2017-07-08,2017-07-12,Standard Class,HE-14800,Harold Engle,corporate,United States,Newark,Delaware,19711,East,OFF-AR-10001419,Office Supplies,Art,Newell 325,28.91,7,0.0,8.673,7,4
8408,8409,CA-2017-140480,2017-07-08,2017-07-12,Standard Class,HE-14800,Harold Engle,corporate,United States,Newark,Delaware,19711,East,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,174.95,5,0.0,45.487,7,4
8409,8410,CA-2015-134082,2015-12-11,2015-12-17,Standard Class,JK-15640,Jim Kriz,home office,United States,San Bernardino,California,92404,West,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,110.528,4,0.2,38.6848,12,6
8410,8411,CA-2016-130820,2016-11-15,2016-11-15,Same Day,ON-18715,Odella Nelson,corporate,United States,Burlington,North Carolina,27217,South,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,630.024,4,0.4,-199.5076,11,0
8411,8412,CA-2016-159765,2016-05-09,2016-05-12,Second Class,TH-21100,Thea Hendricks,consumer,United States,Salem,Virginia,24153,South,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,27.86,7,0.0,9.1938,5,3
8412,8413,CA-2017-132290,2017-03-10,2017-03-14,Standard Class,MD-17350,Maribeth Dona,consumer,United States,Dallas,Texas,75217,Central,FUR-TA-10002228,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",933.408,4,0.3,-173.3472,3,4
8413,8414,CA-2016-147109,2016-12-17,2016-12-21,Standard Class,AH-10075,Adam Hart,corporate,United States,Arlington,Texas,76017,Central,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,51.84,10,0.2,18.144,12,4
8414,8415,CA-2016-147109,2016-12-17,2016-12-21,Standard Class,AH-10075,Adam Hart,corporate,United States,Arlington,Texas,76017,Central,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,165.6,3,0.2,-6.21,12,4
8415,8416,CA-2017-107265,2017-04-06,2017-04-12,Standard Class,ML-17755,Max Ludwig,home office,United States,Marion,Iowa,52302,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,106.32,3,0.0,49.9704,4,6
8416,8417,CA-2017-118199,2017-05-09,2017-05-11,First Class,LB-16795,Laurel Beltran,home office,United States,Seattle,Washington,98105,West,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",147.92,5,0.2,46.225,5,2
8417,8418,CA-2017-118199,2017-05-09,2017-05-11,First Class,LB-16795,Laurel Beltran,home office,United States,Seattle,Washington,98105,West,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,104.28,3,0.0,26.07,5,2
8418,8419,CA-2017-118199,2017-05-09,2017-05-11,First Class,LB-16795,Laurel Beltran,home office,United States,Seattle,Washington,98105,West,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",286.85,1,0.0,63.107,5,2
8419,8420,CA-2017-118199,2017-05-09,2017-05-11,First Class,LB-16795,Laurel Beltran,home office,United States,Seattle,Washington,98105,West,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,66.96,4,0.0,2.6784,5,2
8420,8421,CA-2017-118199,2017-05-09,2017-05-11,First Class,LB-16795,Laurel Beltran,home office,United States,Seattle,Washington,98105,West,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,199.98,2,0.0,87.9912,5,2
8421,8422,CA-2017-150091,2017-10-12,2017-10-16,Standard Class,NP-18670,Nora Paige,consumer,United States,Lakewood,New Jersey,8701,East,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,45.0,3,0.0,4.95,10,4
8422,8423,CA-2017-150091,2017-10-12,2017-10-16,Standard Class,NP-18670,Nora Paige,consumer,United States,Lakewood,New Jersey,8701,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",17.9,5,0.0,8.771,10,4
8423,8424,CA-2017-150091,2017-10-12,2017-10-16,Standard Class,NP-18670,Nora Paige,consumer,United States,Lakewood,New Jersey,8701,East,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,40.48,2,0.0,17.4064,10,4
8424,8425,CA-2017-150091,2017-10-12,2017-10-16,Standard Class,NP-18670,Nora Paige,consumer,United States,Lakewood,New Jersey,8701,East,FUR-BO-10003404,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",2154.9,5,0.0,129.294,10,4
8425,8426,CA-2016-137652,2016-08-28,2016-08-30,First Class,EB-13750,Edward Becker,corporate,United States,Cincinnati,Ohio,45231,East,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,18.432,8,0.7,-12.288,8,2
8426,8427,CA-2015-128356,2015-10-02,2015-10-07,Standard Class,RP-19390,Resi Pölking,consumer,United States,Thornton,Colorado,80229,West,OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",10.944,2,0.2,0.9576,10,5
8427,8428,CA-2017-167017,2017-11-23,2017-11-25,First Class,DC-12850,Dan Campbell,consumer,United States,Roseville,Michigan,48066,Central,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,4.36,2,0.0,0.1744,11,2
8428,8429,US-2017-132220,2017-11-12,2017-11-16,Standard Class,DJ-13510,Don Jones,corporate,United States,Tempe,Arizona,85281,West,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,62.352,6,0.2,-10.9116,11,4
8429,8430,CA-2016-118129,2016-12-19,2016-12-21,Second Class,CL-12565,Clay Ludtke,consumer,United States,Reading,Pennsylvania,19601,East,FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",303.92,5,0.2,-30.392,12,2
8430,8431,US-2014-113124,2014-03-30,2014-04-05,Standard Class,NC-18340,Nat Carroll,consumer,United States,Apple Valley,Minnesota,55124,Central,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,129.3,2,0.0,6.465,3,6
8431,8432,CA-2017-155621,2017-11-08,2017-11-13,Standard Class,KN-16450,Kean Nguyen,corporate,United States,Baltimore,Maryland,21215,East,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,274.2,10,0.0,112.422,11,5
8432,8433,US-2014-127635,2014-09-14,2014-09-18,Second Class,SC-20260,Scott Cohen,corporate,United States,Corpus Christi,Texas,78415,Central,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,6.048,4,0.2,-1.3608,9,4
8433,8434,US-2014-127635,2014-09-14,2014-09-18,Second Class,SC-20260,Scott Cohen,corporate,United States,Corpus Christi,Texas,78415,Central,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,6.848,2,0.2,2.14,9,4
8434,8435,US-2014-127635,2014-09-14,2014-09-18,Second Class,SC-20260,Scott Cohen,corporate,United States,Corpus Christi,Texas,78415,Central,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,9.96,5,0.6,-6.723,9,4
8435,8436,US-2014-127635,2014-09-14,2014-09-18,Second Class,SC-20260,Scott Cohen,corporate,United States,Corpus Christi,Texas,78415,Central,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,8.552,2,0.8,-13.6832,9,4
8436,8437,CA-2015-151470,2015-09-20,2015-09-26,Standard Class,AM-10705,Anne McFarland,consumer,United States,Las Vegas,Nevada,89115,West,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,45.584,11,0.2,16.5242,9,6
8437,8438,CA-2015-112823,2015-12-10,2015-12-16,Standard Class,RA-19945,Ryan Akin,consumer,United States,Cleveland,Ohio,44105,East,TEC-AC-10002550,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,25.488,2,0.2,4.4604,12,6
8438,8439,CA-2014-108861,2014-05-28,2014-06-01,Standard Class,MM-17260,Magdelene Morse,consumer,United States,Seattle,Washington,98105,West,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",136.96,4,0.2,51.36,5,4
8439,8440,CA-2017-114370,2017-03-14,2017-03-17,Second Class,BN-11470,Brad Norvell,corporate,United States,Chicago,Illinois,60623,Central,TEC-PH-10000213,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,49.616,2,0.2,4.9616,3,3
8440,8441,CA-2016-158302,2016-12-08,2016-12-12,Second Class,JB-16045,Julia Barnett,home office,United States,Columbus,Ohio,43229,East,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",10.584,3,0.2,3.4398,12,4
8441,8442,CA-2017-145779,2017-05-06,2017-05-10,Standard Class,DB-13615,Doug Bickford,consumer,United States,Tucson,Arizona,85705,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,84.416,4,0.2,27.4352,5,4
8442,8443,US-2016-155173,2016-03-06,2016-03-10,Standard Class,JB-16045,Julia Barnett,home office,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,431.94,2,0.4,-71.99,3,4
8443,8444,US-2016-155173,2016-03-06,2016-03-10,Standard Class,JB-16045,Julia Barnett,home office,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,2.043,1,0.7,-1.4982,3,4
8444,8445,US-2016-155173,2016-03-06,2016-03-10,Standard Class,JB-16045,Julia Barnett,home office,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,68.238,3,0.4,-12.5103,3,4
8445,8446,CA-2017-125451,2017-10-23,2017-10-24,First Class,AH-10075,Adam Hart,corporate,United States,Cranston,Rhode Island,2920,East,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,240.744,4,0.3,-13.7568,10,1
8446,8447,CA-2017-125451,2017-10-23,2017-10-24,First Class,AH-10075,Adam Hart,corporate,United States,Cranston,Rhode Island,2920,East,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",35.0,4,0.0,14.7,10,1
8447,8448,CA-2017-125451,2017-10-23,2017-10-24,First Class,AH-10075,Adam Hart,corporate,United States,Cranston,Rhode Island,2920,East,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,210.68,2,0.0,50.5632,10,1
8448,8449,CA-2017-125451,2017-10-23,2017-10-24,First Class,AH-10075,Adam Hart,corporate,United States,Cranston,Rhode Island,2920,East,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.896,3,0.3,-127.5792,10,1
8449,8450,CA-2017-125451,2017-10-23,2017-10-24,First Class,AH-10075,Adam Hart,corporate,United States,Cranston,Rhode Island,2920,East,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",43.44,8,0.0,21.2856,10,1
8450,8451,CA-2017-125451,2017-10-23,2017-10-24,First Class,AH-10075,Adam Hart,corporate,United States,Cranston,Rhode Island,2920,East,OFF-AP-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,2.22,1,0.0,0.666,10,1
8451,8452,CA-2014-131387,2014-04-28,2014-04-30,First Class,AI-10855,Arianne Irving,consumer,United States,San Francisco,California,94122,West,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,1679.96,5,0.2,125.997,4,2
8452,8453,CA-2016-125087,2016-04-18,2016-04-23,Standard Class,TH-21115,Thea Hudgings,corporate,United States,Houston,Texas,77070,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",344.372,4,0.3,-93.4724,4,5
8453,8454,CA-2016-125087,2016-04-18,2016-04-23,Standard Class,TH-21115,Thea Hudgings,corporate,United States,Houston,Texas,77070,Central,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1554.936,3,0.2,77.7468,4,5
8454,8455,CA-2016-125087,2016-04-18,2016-04-23,Standard Class,TH-21115,Thea Hudgings,corporate,United States,Houston,Texas,77070,Central,FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",127.88,5,0.6,-67.137,4,5
8455,8456,CA-2016-154081,2016-05-22,2016-05-29,Standard Class,JE-15610,Jim Epp,corporate,United States,Los Angeles,California,90049,West,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,222.384,2,0.2,22.2384,5,7
8456,8457,US-2017-118556,2017-05-28,2017-06-02,Second Class,TH-21235,Tiffany House,corporate,United States,Chicago,Illinois,60653,Central,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",106.869,3,0.3,-29.0073,5,5
8457,8458,US-2017-118556,2017-05-28,2017-06-02,Second Class,TH-21235,Tiffany House,corporate,United States,Chicago,Illinois,60653,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,3.564,3,0.8,-6.237,5,5
8458,8459,CA-2014-126200,2014-08-25,2014-08-29,Standard Class,JE-15715,Joe Elijah,consumer,United States,Houston,Texas,77070,Central,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",25.68,3,0.8,-39.804,8,4
8459,8460,CA-2014-126200,2014-08-25,2014-08-29,Standard Class,JE-15715,Joe Elijah,consumer,United States,Houston,Texas,77070,Central,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",12.384,3,0.8,-19.8144,8,4
8460,8461,CA-2014-146500,2014-08-30,2014-09-04,Standard Class,AT-10735,Annie Thurman,consumer,United States,Bristol,Connecticut,6010,East,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,25.3,5,0.0,11.891,8,5
8461,8462,CA-2014-146500,2014-08-30,2014-09-04,Standard Class,AT-10735,Annie Thurman,consumer,United States,Bristol,Connecticut,6010,East,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,95.94,3,0.0,9.594,8,5
8462,8463,CA-2015-169537,2015-09-03,2015-09-07,Second Class,JH-15820,John Huston,consumer,United States,Holland,Michigan,49423,Central,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,7.5,2,0.0,3.6,9,4
8463,8464,CA-2014-100881,2014-03-28,2014-04-01,Standard Class,DR-12940,Daniel Raglin,home office,United States,Albuquerque,New Mexico,87105,West,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,302.376,3,0.2,22.6782,3,4
8464,8465,CA-2015-144043,2015-05-10,2015-05-15,Standard Class,AB-10165,Alan Barnes,consumer,United States,Louisville,Colorado,80027,West,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,46.688,4,0.2,-2.918,5,5
8465,8466,CA-2015-116512,2015-04-09,2015-04-14,Standard Class,MC-18100,Mick Crebagga,consumer,United States,New York City,New York,10024,East,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",17.94,3,0.0,3.0498,4,5
8466,8467,CA-2015-101000,2015-04-09,2015-04-14,Standard Class,IG-15085,Ivan Gibson,consumer,United States,Norwich,Connecticut,6360,East,OFF-AP-10000179,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,370.14,3,0.0,144.3546,4,5
8467,8468,CA-2016-168557,2016-09-19,2016-09-23,Standard Class,FH-14275,Frank Hawley,corporate,United States,San Francisco,California,94122,West,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,8.928,2,0.2,3.1248,9,4
8468,8469,US-2016-164196,2016-11-11,2016-11-17,Standard Class,AS-10285,Alejandro Savely,corporate,United States,Noblesville,Indiana,46060,Central,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,2678.94,6,0.0,241.1046,11,6
8469,8470,US-2017-132031,2017-04-23,2017-04-27,Standard Class,PN-18775,Parhena Norris,home office,United States,Clarksville,Tennessee,37042,South,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,387.136,4,0.2,-14.5176,4,4
8470,8471,US-2017-132031,2017-04-23,2017-04-27,Standard Class,PN-18775,Parhena Norris,home office,United States,Clarksville,Tennessee,37042,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,45.408,2,0.2,11.9196,4,4
8471,8472,US-2017-132031,2017-04-23,2017-04-27,Standard Class,PN-18775,Parhena Norris,home office,United States,Clarksville,Tennessee,37042,South,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,77.952,3,0.2,-11.6928,4,4
